Date,Close,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_4,Return_Lag_5,MA5
2020-02-10,117.56121063232422,0.01437372244495072,0.0,-0.013314050786538911,0.007876375071103281,0.02942930440052649,116.67049102783203
2020-02-11,117.69720458984375,0.0011567927617286422,0.01437372244495072,0.0,-0.013314050786538911,0.007876375071103281,116.90167236328125
2020-02-12,117.7991943359375,0.0008665434871555355,0.0011567927617286422,0.01437372244495072,0.0,-0.013314050786538911,116.96966705322265
2020-02-13,117.49321746826172,-0.0025974444850888068,0.0008665434871555355,0.0011567927617286422,0.01437372244495072,0.0,117.28923797607422
2020-02-14,117.86717987060547,0.003182842468713254,-0.0025974444850888068,0.0008665434871555355,0.0011567927617286422,0.01437372244495072,117.68360137939453
2020-02-17,117.90119171142578,0.000288560741485977,0.003182842468713254,-0.0025974444850888068,0.0008665434871555355,0.0011567927617286422,117.75159759521485
2020-02-18,117.15325927734375,-0.006343722427443077,0.000288560741485977,0.003182842468713254,-0.0025974444850888068,0.0008665434871555355,117.64280853271484
2020-02-19,116.74528503417969,-0.0034823977214175628,-0.006343722427443077,0.000288560741485977,0.003182842468713254,-0.0025974444850888068,117.43202667236328
2020-02-20,117.9351577758789,0.010192041086291903,-0.0034823977214175628,-0.006343722427443077,0.000288560741485977,0.003182842468713254,117.52041473388672
2020-02-21,116.06535339355469,-0.01585451206906041,0.010192041086291903,-0.0034823977214175628,-0.006343722427443077,0.000288560741485977,117.16004943847656
2020-02-24,110.31987762451172,-0.04950207448695909,-0.01585451206906041,0.010192041086291903,-0.0034823977214175628,-0.006343722427443077,115.64378662109375
2020-02-25,107.94009399414062,-0.02157166669882471,-0.04950207448695909,-0.01585451206906041,0.010192041086291903,-0.0034823977214175628,113.80115356445313
2020-02-26,108.92601013183594,0.00913391957717602,-0.02157166669882471,-0.04950207448695909,-0.01585451206906041,0.010192041086291903,112.23729858398437
2020-02-27,103.86045837402344,-0.046504519459415916,0.00913391957717602,-0.02157166669882471,-0.04950207448695909,-0.01585451206906041,109.42235870361328
2020-02-28,101.17472839355469,-0.02585902298636955,-0.046504519459415916,0.00913391957717602,-0.02157166669882471,-0.04950207448695909,106.44423370361328
2020-03-02,101.41268920898438,0.002351978791621301,-0.02585902298636955,-0.046504519459415916,0.00913391957717602,-0.02157166669882471,104.66279602050781
2020-03-03,103.18052673339844,0.01743211365562969,0.002351978791621301,-0.02585902298636955,-0.046504519459415916,0.00913391957717602,103.71088256835938
2020-03-04,101.44668579101562,-0.01680395513838351,0.01743211365562969,0.002351978791621301,-0.02585902298636955,-0.046504519459415916,102.21501770019532
2020-03-05,98.79493713378906,-0.026139332562221673,-0.01680395513838351,0.01743211365562969,0.002351978791621301,-0.02585902298636955,101.20191345214843
2020-03-06,94.9192886352539,-0.03922922176960053,-0.026139332562221673,-0.01680395513838351,0.01743211365562969,0.002351978791621301,99.95082550048828
2020-03-09,88.96984100341797,-0.06267901621869354,-0.03922922176960053,-0.026139332562221673,-0.01680395513838351,0.01743211365562969,97.462255859375
2020-03-10,88.79985046386719,-0.0019106535162207727,-0.06267901621869354,-0.03922922176960053,-0.026139332562221673,-0.01680395513838351,94.58612060546875
2020-03-11,88.05192565917969,-0.008422590812715791,-0.0019106535162207727,-0.06267901621869354,-0.03922922176960053,-0.026139332562221673,91.90716857910157
2020-03-12,80.0966567993164,-0.09034747168001223,-0.008422590812715791,-0.0019106535162207727,-0.06267901621869354,-0.03922922176960053,88.16751251220703
2020-03-13,80.43661499023438,0.004244349321217422,-0.09034747168001223,-0.008422590812715791,-0.0019106535162207727,-0.06267901621869354,85.27097778320312
2020-03-16,76.42498779296875,-0.049873147915941884,0.004244349321217422,-0.09034747168001223,-0.008422590812715791,-0.0019106535162207727,82.76200714111329
2020-03-17,73.09329223632812,-0.043594322391859786,-0.049873147915941884,0.004244349321217422,-0.09034747168001223,-0.008422590812715791,79.62069549560547
2020-03-18,66.2667236328125,-0.09339528149099774,-0.043594322391859786,-0.049873147915941884,0.004244349321217422,-0.09034747168001223,75.26365509033204
2020-03-19,69.89759063720703,0.054791708497818004,-0.09339528149099774,-0.043594322391859786,-0.049873147915941884,0.004244349321217422,73.22384185791016
2020-03-20,69.18364715576172,-0.010214135779742839,0.054791708497818004,-0.09339528149099774,-0.043594322391859786,-0.049873147915941884,70.97324829101562
2020-03-23,67.81697845458984,-0.019754215878427517,-0.010214135779742839,0.054791708497818004,-0.09339528149099774,-0.043594322391859786,69.25164642333985
2020-03-24,74.41917419433594,0.09735313914297894,-0.019754215878427517,-0.010214135779742839,0.054791708497818004,-0.09339528149099774,69.5168228149414
2020-03-25,78.73677825927734,0.05801736060207485,0.09735313914297894,-0.019754215878427517,-0.010214135779742839,0.054791708497818004,72.01083374023438
2020-03-26,80.0966567993164,0.017271198671109378,0.05801736060207485,0.09735313914297894,-0.019754215878427517,-0.010214135779742839,74.05064697265625
2020-03-27,77.10492706298828,-0.03735149325675302,0.017271198671109378,0.05801736060207485,0.09735313914297894,-0.019754215878427517,75.63490295410156
2020-03-30,77.34291076660156,0.003086491521078427,-0.03735149325675302,0.017271198671109378,0.05801736060207485,0.09735313914297894,77.5400894165039
2020-03-31,81.2525405883789,0.05054929770584238,0.003086491521078427,-0.03735149325675302,0.017271198671109378,0.05801736060207485,78.9067626953125
2020-04-01,76.73094940185547,-0.05564861300066393,0.05054929770584238,0.003086491521078427,-0.03735149325675302,0.017271198671109378,78.50559692382812
2020-04-02,78.15882873535156,0.018608910024271896,-0.05564861300066393,0.05054929770584238,0.003086491521078427,-0.03735149325675302,78.11803131103515
2020-04-03,76.22100830078125,-0.024793365841392467,0.018608910024271896,-0.05564861300066393,0.05054929770584238,0.003086491521078427,77.94124755859374
2020-04-06,82.2724609375,0.07939350018617808,-0.024793365841392467,0.018608910024271896,-0.05564861300066393,0.05054929770584238,78.92715759277344
2020-04-07,87.37198638916016,0.061983382939451825,0.07939350018617808,-0.024793365841392467,0.018608910024271896,-0.05564861300066393,80.15104675292969
2020-04-08,85.7401351928711,-0.01867705272283382,0.061983382939451825,0.07939350018617808,-0.024793365841392467,0.018608910024271896,81.95288391113282
2020-04-09,86.35206604003906,0.0071370408478064196,-0.01867705272283382,0.061983382939451825,0.07939350018617808,-0.024793365841392467,83.5915313720703
2020-04-14,85.43415832519531,-0.010629829220509257,0.0071370408478064196,-0.01867705272283382,0.061983382939451825,0.07939350018617808,85.43416137695313
2020-04-15,79.96065521240234,-0.06406691679408494,-0.010629829220509257,0.0071370408478064196,-0.01867705272283382,0.061983382939451825,84.9718002319336
2020-04-16,81.15055084228516,0.014881014002724902,-0.06406691679408494,-0.010629829220509257,0.0071370408478064196,-0.01867705272283382,83.72751312255859
2020-04-17,84.58423614501953,0.042312532288384386,0.014881014002724902,-0.06406691679408494,-0.010629829220509257,0.0071370408478064196,83.49633331298828
2020-04-20,85.02619171142578,0.005225034670154338,0.042312532288384386,0.014881014002724902,-0.06406691679408494,-0.010629829220509257,83.23115844726563
2020-04-21,82.06847381591797,-0.03478596225438557,0.005225034670154338,0.042312532288384386,0.014881014002724902,-0.06406691679408494,82.55802154541016
2020-04-22,85.9441146850586,0.047224478401216574,-0.03478596225438557,0.005225034670154338,0.042312532288384386,0.014881014002724902,83.75471343994141
2020-04-23,81.38853454589844,-0.05300630713172205,0.047224478401216574,-0.03478596225438557,0.005225034670154338,0.042312532288384386,83.80231018066407
2020-04-24,79.00874328613281,-0.029239883394430177,-0.05300630713172205,0.047224478401216574,-0.03478596225438557,0.005225034670154338,82.68721160888671
2020-04-27,80.43661499023438,0.018072325222671548,-0.029239883394430177,-0.05300630713172205,0.047224478401216574,-0.03478596225438557,81.76929626464843
2020-04-28,83.66632080078125,0.04015218456096137,0.018072325222671548,-0.029239883394430177,-0.05300630713172205,0.047224478401216574,82.0888656616211
2020-04-29,87.67794799804688,0.04794793363530059,0.04015218456096137,0.018072325222671548,-0.029239883394430177,-0.05300630713172205,82.43563232421874
2020-04-30,85.77413177490234,-0.02171374064533238,0.04794793363530059,0.04015218456096137,0.018072325222671548,-0.029239883394430177,83.31275177001953
2020-05-04,81.83049011230469,-0.04597705136726982,-0.02171374064533238,0.04794793363530059,0.04015218456096137,0.018072325222671548,83.87710113525391
2020-05-05,84.14228057861328,0.028250966884542317,-0.04597705136726982,-0.02171374064533238,0.04794793363530059,0.04015218456096137,84.61823425292968
2020-05-06,83.73432159423828,-0.004848442204913206,0.028250966884542317,-0.04597705136726982,-0.02171374064533238,0.04794793363530059,84.6318344116211
2020-05-07,83.12236785888672,-0.007308278417982317,-0.004848442204913206,0.028250966884542317,-0.04597705136726982,-0.02171374064533238,83.72071838378906
2020-05-08,86.11410522460938,0.03599196513267766,-0.007308278417982317,-0.004848442204913206,0.028250966884542317,-0.04597705136726982,83.78871307373046
2020-05-11,84.41424560546875,-0.01973961890107223,0.03599196513267766,-0.007308278417982317,-0.004848442204913206,0.028250966884542317,84.30546417236329
2020-05-12,84.10828399658203,-0.0036245257739636605,-0.01973961890107223,0.03599196513267766,-0.007308278417982317,-0.004848442204913206,84.29866485595703
2020-05-13,80.70860290527344,-0.040420288344567235,-0.0036245257739636605,-0.01973961890107223,0.03599196513267766,-0.007308278417982317,83.69352111816406
2020-05-14,79.5186996459961,-0.014743202291259028,-0.040420288344567235,-0.0036245257739636605,-0.01973961890107223,0.03599196513267766,82.97278747558593
2020-05-15,81.15055084228516,0.020521603139309175,-0.014743202291259028,-0.040420288344567235,-0.0036245257739636605,-0.01973961890107223,81.98007659912109
2020-05-18,85.63813781738281,0.055299525739747724,0.020521603139309175,-0.014743202291259028,-0.040420288344567235,-0.0036245257739636605,82.2248550415039
2020-05-19,86.62405395507812,0.011512582627587031,0.055299525739747724,0.020521603139309175,-0.014743202291259028,-0.040420288344567235,82.72800903320312
2020-05-20,86.45407104492188,-0.001962306107774592,0.011512582627587031,0.055299525739747724,0.020521603139309175,-0.014743202291259028,83.87710266113281
2020-05-22,85.33216857910156,-0.01297686103454132,-0.001962306107774592,0.011512582627587031,0.055299525739747724,0.020521603139309175,85.0397964477539
2020-05-25,88.39189147949219,0.0358566171625454,-0.01297686103454132,-0.001962306107774592,0.011512582627587031,0.055299525739747724,86.48806457519531
2020-05-26,91.62159729003906,0.036538485108627894,0.0358566171625454,-0.01297686103454132,-0.001962306107774592,0.011512582627587031,87.68475646972657
2020-05-27,93.0494613647461,0.015584361296244964,0.036538485108627894,0.0358566171625454,-0.01297686103454132,-0.001962306107774592,88.96983795166015
2020-05-28,93.15145874023438,0.0010961629867847211,0.015584361296244964,0.036538485108627894,0.0358566171625454,-0.01297686103454132,90.30931549072265
2020-05-29,90.60169219970703,-0.02737226636072032,0.0010961629867847211,0.015584361296244964,0.036538485108627894,0.0358566171625454,91.36322021484375
2020-06-01,94.06936645507812,0.03827383541278162,-0.02737226636072032,0.0010961629867847211,0.015584361296244964,0.036538485108627894,92.49871520996093
2020-06-02,96.72113037109375,0.02818945227277525,0.03827383541278162,-0.02737226636072032,0.0010961629867847211,0.015584361296244964,93.51862182617188
2020-06-03,100.08682250976562,0.034797899132884336,0.02818945227277525,0.03827383541278162,-0.02737226636072032,0.0010961629867847211,94.92609405517578
2020-06-04,100.42677307128906,0.0033965566395144364,0.034797899132884336,0.02818945227277525,0.03827383541278162,-0.02737226636072032,96.38115692138672
2020-06-05,104.03045654296875,0.035883692779031806,0.0033965566395144364,0.034797899132884336,0.02818945227277525,0.03827383541278162,99.06690979003906
2020-06-08,103.62248992919922,-0.003921607453496345,0.035883692779031806,0.0033965566395144364,0.034797899132884336,0.02818945227277525,100.97753448486328
2020-06-09,101.88866424560547,-0.016732136863130798,-0.003921607453496345,0.035883692779031806,0.0033965566395144364,0.034797899132884336,102.01104125976562
2020-06-10,99.23689270019531,-0.026026168514860393,-0.016732136863130798,-0.003921607453496345,0.035883692779031806,0.0033965566395144364,101.84105529785157
2020-06-11,92.60749816894531,-0.06680372944846302,-0.026026168514860393,-0.016732136863130798,-0.003921607453496345,0.035883692779031806,100.2772003173828
2020-06-12,93.01546478271484,0.004405330257656548,-0.06680372944846302,-0.026026168514860393,-0.016732136863130798,-0.003921607453496345,98.07420196533204
2020-06-15,92.81148529052734,-0.0021929632095479823,0.004405330257656548,-0.06680372944846302,-0.026026168514860393,-0.016732136863130798,95.91200103759766
2020-06-16,98.82894134521484,0.06483525218728148,-0.0021929632095479823,0.004405330257656548,-0.06680372944846302,-0.026026168514860393,95.30005645751953
2020-06-17,100.32479858398438,0.015135821738132549,0.06483525218728148,-0.0021929632095479823,0.004405330257656548,-0.06680372944846302,95.51763763427735
2020-06-18,100.15482330322266,-0.0016942499079071194,0.015135821738132549,0.06483525218728148,-0.0021929632095479823,0.004405330257656548,97.02710266113282
2020-06-22,101.51467895507812,0.013577535329860835,-0.0016942499079071194,0.015135821738132549,0.06483525218728148,-0.0021929632095479823,98.72694549560546
2020-06-23,101.41268920898438,-0.0010046797876284153,0.013577535329860835,-0.0016942499079071194,0.015135821738132549,0.06483525218728148,100.44718627929687
2020-06-24,97.67303466796875,-0.036875607679717426,-0.0010046797876284153,0.013577535329860835,-0.0016942499079071194,0.015135821738132549,100.21600494384765
2020-06-25,97.67303466796875,0.0,-0.036875607679717426,-0.0010046797876284153,0.013577535329860835,-0.0016942499079071194,99.68565216064454
2020-06-26,98.18299102783203,0.005221055756041926,0.0,-0.036875607679717426,-0.0010046797876284153,0.013577535329860835,99.29128570556641
2020-06-29,100.32479858398438,0.021814446002619725,0.005221055756041926,0.0,-0.036875607679717426,-0.0010046797876284153,99.05330963134766
2020-06-30,99.2029037475586,-0.011182627348976126,0.021814446002619725,0.005221055756041926,0.0,-0.036875607679717426,98.6113525390625
2020-07-01,100.05281066894531,0.008567359313891298,-0.011182627348976126,0.021814446002619725,0.005221055756041926,0.0,99.08730773925781
2020-07-02,101.17472839355469,0.0112132554508797,0.008567359313891298,-0.011182627348976126,0.021814446002619725,0.005221055756041926,99.787646484375
2020-07-03,101.17472839355469,0.0,0.0112132554508797,0.008567359313891298,-0.011182627348976126,0.021814446002619725,100.38599395751953
2020-07-06,104.2684326171875,0.0305778357180142,0.0,0.0112132554508797,0.008567359313891298,-0.011182627348976126,101.17472076416016
2020-07-07,105.52631378173828,0.012063873340927511,0.0305778357180142,0.0,0.0112132554508797,0.008567359313891298,102.4394027709961
2020-07-08,104.23443603515625,-0.012242233242924061,0.012063873340927511,0.0305778357180142,0.0,0.0112132554508797,103.27572784423828
2020-07-09,103.38451385498047,-0.00815394808572778,-0.012242233242924061,0.012063873340927511,0.0305778357180142,0.0,103.71768493652344
2020-07-10,104.23443603515625,0.008220981542438555,-0.00815394808572778,-0.012242233242924061,0.012063873340927511,0.0305778357180142,104.32962646484376
2020-07-13,107.43013763427734,0.03065878917446474,0.008220981542438555,-0.00815394808572778,-0.012242233242924061,0.012063873340927511,104.96196746826172
2020-07-14,107.05616760253906,-0.003481053268416967,0.03065878917446474,0.008220981542438555,-0.00815394808572778,-0.012242233242924061,105.26793823242187
2020-07-15,109.74192810058594,0.025087396253694827,-0.003481053268416967,0.03065878917446474,0.008220981542438555,-0.00815394808572778,106.36943664550782
2020-07-16,107.94009399414062,-0.016418830410869112,0.025087396253694827,-0.003481053268416967,0.03065878917446474,0.008220981542438555,107.28055267333984
2020-07-17,108.8580093383789,0.008503933156553511,-0.016418830410869112,0.025087396253694827,-0.003481053268416967,0.03065878917446474,108.20526733398438
2020-07-20,108.48405456542969,-0.0034352527225333107,0.008503933156553511,-0.016418830410869112,0.025087396253694827,-0.003481053268416967,108.41605072021484
2020-07-21,107.02217864990234,-0.013475491134465778,-0.0034352527225333107,0.008503933156553511,-0.016418830410869112,0.025087396253694827,108.4092529296875
2020-07-22,108.8580093383789,0.017153740576353327,-0.013475491134465778,-0.0034352527225333107,0.008503933156553511,-0.016418830410869112,108.23246917724609
2020-07-23,108.45003509521484,-0.0037477650532438123,0.017153740576353327,-0.013475491134465778,-0.0034352527225333107,0.008503933156553511,108.33445739746094
2020-07-24,107.19216918945312,-0.011598575368439112,-0.0037477650532438123,0.017153740576353327,-0.013475491134465778,-0.0034352527225333107,108.00128936767578
2020-07-27,108.1100845336914,0.008563268671389013,-0.011598575368439112,-0.0037477650532438123,0.017153740576353327,-0.013475491134465778,107.92649536132812
2020-07-28,106.07026672363281,-0.018867969800013484,0.008563268671389013,-0.011598575368439112,-0.0037477650532438123,0.017153740576353327,107.73611297607422
2020-07-29,107.83811950683594,0.016666808124554677,-0.018867969800013484,0.008563268671389013,-0.011598575368439112,-0.0037477650532438123,107.53213500976562
2020-07-30,104.91437530517578,-0.02711234408603369,0.016666808124554677,-0.018867969800013484,0.008563268671389013,-0.011598575368439112,106.82500305175782
2020-07-31,102.60258483886719,-0.02203502103104593,-0.02711234408603369,0.016666808124554677,-0.018867969800013484,0.008563268671389013,105.90708618164062
2020-08-03,105.6283187866211,0.029489841337873468,-0.02203502103104593,-0.02711234408603369,0.016666808124554677,-0.018867969800013484,105.41073303222656
2020-08-04,106.17225646972656,0.005149544074485091,0.029489841337873468,-0.02203502103104593,-0.02711234408603369,0.016666808124554677,105.4311309814453
2020-08-05,107.77011108398438,0.01504964354518945,0.005149544074485091,0.029489841337873468,-0.02203502103104593,-0.02711234408603369,105.417529296875
2020-08-06,107.90608978271484,0.001261747782968392,0.01504964354518945,0.005149544074485091,0.029489841337873468,-0.02203502103104593,106.01587219238282
2020-08-07,107.43013763427734,-0.004410799699960388,0.001261747782968392,0.01504964354518945,0.005149544074485091,0.029489841337873468,106.98138275146485
2020-08-10,108.7900161743164,0.012658259311446374,-0.004410799699960388,0.001261747782968392,0.01504964354518945,0.005149544074485091,107.61372222900391
2020-08-11,111.645751953125,0.026249980276064955,0.012658259311446374,-0.004410799699960388,0.001261747782968392,0.01504964354518945,108.70842132568359
2020-08-12,111.33979034423828,-0.0027404679849813984,0.026249980276064955,0.012658259311446374,-0.004410799699960388,0.001261747782968392,109.42235717773437
2020-08-13,110.89781951904297,-0.003969567607670532,-0.0027404679849813984,0.026249980276064955,0.012658259311446374,-0.004410799699960388,110.020703125
2020-08-14,108.28005981445312,-0.023605150362224547,-0.003969567607670532,-0.0027404679849813984,0.026249980276064955,0.012658259311446374,110.19068756103516
2020-08-17,110.76183319091797,0.02291994833321631,-0.023605150362224547,-0.003969567607670532,-0.0027404679849813984,0.026249980276064955,110.58505096435547
2020-08-18,110.93181610107422,0.0015346704298695446,0.02291994833321631,-0.023605150362224547,-0.003969567607670532,-0.0027404679849813984,110.44226379394532
2020-08-19,112.18972778320312,0.011339503186198474,0.0015346704298695446,0.02291994833321631,-0.023605150362224547,-0.003969567607670532,110.61225128173828
2020-08-20,109.77593231201172,-0.021515298404644057,0.011339503186198474,0.0015346704298695446,0.02291994833321631,-0.023605150362224547,110.38787384033203
2020-08-21,109.02799224853516,-0.006813333740138261,-0.021515298404644057,0.011339503186198474,0.0015346704298695446,0.02291994833321631,110.53746032714844
2020-08-24,111.81572723388672,0.025568983963281333,-0.006813333740138261,-0.021515298404644057,0.011339503186198474,0.0015346704298695446,110.74823913574218
2020-08-25,110.829833984375,-0.008817125049408348,0.025568983963281333,-0.006813333740138261,-0.021515298404644057,0.011339503186198474,110.72784271240235
2020-08-26,112.18972778320312,0.012270105890620053,-0.008817125049408348,0.025568983963281333,-0.006813333740138261,-0.021515298404644057,110.72784271240235
2020-08-27,112.63166809082031,0.003939222568319245,0.012270105890620053,-0.008817125049408348,0.025568983963281333,-0.006813333740138261,111.29898986816406
2020-08-28,112.3936767578125,-0.0021130054898583772,0.003939222568319245,0.012270105890620053,-0.008817125049408348,0.025568983963281333,111.97212677001953
2020-08-31,112.3936767578125,0.0,-0.0021130054898583772,0.003939222568319245,0.012270105890620053,-0.008817125049408348,112.08771667480468
2020-09-01,112.29168701171875,-0.0009074331317900919,0.0,-0.0021130054898583772,0.003939222568319245,0.012270105890620053,112.38008728027344
2020-09-02,113.71956634521484,0.012715806231917037,-0.0009074331317900919,0.0,-0.0021130054898583772,0.003939222568319245,112.68605499267578
2020-09-03,114.4334945678711,0.006277971729939713,0.012715806231917037,-0.0009074331317900919,0.0,-0.0021130054898583772,113.04642028808594
2020-09-04,116.3713150024414,0.016934031787528614,0.006277971729939713,0.012715806231917037,-0.0009074331317900919,0.0,113.84194793701172
2020-09-07,116.40531921386719,0.0002922044098674359,0.016934031787528614,0.006277971729939713,0.012715806231917037,-0.0009074331317900919,114.64427642822265
2020-09-08,115.31741333007812,-0.009345843395612285,0.0002922044098674359,0.016934031787528614,0.006277971729939713,0.012715806231917037,115.24942169189453
2020-09-09,116.74528503417969,0.012382099657529677,-0.009345843395612285,0.0002922044098674359,0.016934031787528614,0.006277971729939713,115.8545654296875
2020-09-10,117.62919616699219,0.007571279067533299,0.012382099657529677,-0.009345843395612285,0.0002922044098674359,0.016934031787528614,116.49370574951172
2020-09-11,117.76518249511719,0.0011560593165318434,0.007571279067533299,0.012382099657529677,-0.009345843395612285,0.0002922044098674359,116.77247924804688
2020-09-14,117.05125427246094,-0.0060623030298947445,0.0011560593165318434,0.007571279067533299,0.012382099657529677,-0.009345843395612285,116.90166625976562
2020-09-15,116.0993423461914,-0.008132436787509856,-0.0060623030298947445,0.0011560593165318434,0.007571279067533299,0.012382099657529677,117.05805206298828
2020-09-16,116.60929870605469,0.004392413854874988,-0.008132436787509856,-0.0060623030298947445,0.0011560593165318434,0.007571279067533299,117.03085479736328
2020-09-17,115.92935943603516,-0.005830918096278892,0.004392413854874988,-0.008132436787509856,-0.0060623030298947445,0.0011560593165318434,116.69088745117188
2020-09-18,116.26931762695312,0.0029324598408182467,-0.005830918096278892,0.004392413854874988,-0.008132436787509856,-0.0060623030298947445,116.39171447753907
2020-09-21,112.15570831298828,-0.03538000736499758,0.0029324598408182467,-0.005830918096278892,0.004392413854874988,-0.008132436787509856,115.41260528564453
2020-09-22,113.75355529785156,0.014246684443419033,-0.03538000736499758,0.0029324598408182467,-0.005830918096278892,0.004392413854874988,114.94344787597656
2020-09-23,115.04544830322266,0.011356946180613114,0.014246684443419033,-0.03538000736499758,0.0029324598408182467,-0.005830918096278892,114.63067779541015
2020-09-24,113.48158264160156,-0.013593459669080099,0.011356946180613114,0.014246684443419033,-0.03538000736499758,0.0029324598408182467,114.14112243652343
2020-09-25,113.34558868408203,-0.001198379105700642,-0.013593459669080099,0.011356946180613114,0.014246684443419033,-0.03538000736499758,113.55637664794922
2020-09-28,119.6350326538086,0.05548909351255449,-0.001198379105700642,-0.013593459669080099,0.011356946180613114,0.014246684443419033,115.05224151611328
2020-09-29,118.41114807128906,-0.010230152116572078,0.05548909351255449,-0.001198379105700642,-0.013593459669080099,0.011356946180613114,115.98376007080078
2020-09-30,117.6632080078125,-0.006316466613652483,-0.010230152116572078,0.05548909351255449,-0.001198379105700642,-0.013593459669080099,116.50731201171875
2020-10-01,118.85309600830078,0.010112659858885431,-0.006316466613652483,-0.010230152116572078,0.05548909351255449,-0.001198379105700642,117.5816146850586
2020-10-02,117.59519958496094,-0.01058362352842701,0.010112659858885431,-0.006316466613652483,-0.010230152116572078,0.05548909351255449,118.43153686523438
2020-10-05,122.28678894042969,0.03989609586128684,-0.01058362352842701,0.010112659858885431,-0.006316466613652483,-0.010230152116572078,118.96188812255859
2020-10-06,122.28678894042969,0.0,0.03989609586128684,-0.01058362352842701,0.010112659858885431,-0.006316466613652483,119.73701629638671
2020-10-07,123.64666748046875,0.011120404352930713,0.0,0.03989609586128684,-0.01058362352842701,0.010112659858885431,120.93370819091797
2020-10-08,124.22460174560547,0.004674078783627689,0.011120404352930713,0.0,0.03989609586128684,-0.01058362352842701,122.00800933837891
2020-10-09,122.76273345947266,-0.01176794504140588,0.004674078783627689,0.011120404352930713,0.0,0.03989609586128684,123.04151611328125
2020-10-12,124.49657440185547,0.01412351202619,-0.01176794504140588,0.004674078783627689,0.011120404352930713,0.0,123.48347320556641
2020-10-13,122.93273162841797,-0.012561331755118532,0.01412351202619,-0.01176794504140588,0.004674078783627689,0.011120404352930713,123.61266174316407
2020-10-14,123.10269927978516,0.0013826069681828201,-0.012561331755118532,0.01412351202619,-0.01176794504140588,0.004674078783627689,123.50386810302734
2020-10-15,120.28096771240234,-0.02292176844123983,0.0013826069681828201,-0.012561331755118532,0.01412351202619,-0.01176794504140588,122.71514129638672
2020-10-16,124.25859832763672,0.0330694929620543,-0.02292176844123983,0.0013826069681828201,-0.012561331755118532,0.01412351202619,123.01431427001953
2020-10-19,125.95843505859375,0.013679831849342294,0.0330694929620543,-0.02292176844123983,0.0013826069681828201,-0.012561331755118532,123.30668640136719
